Accelerometerx,Accelerometery,Accelerometerz,Gyroscopex,Gyroscopey,Gyroscopez,Orientationa,Orientationb,Orientationc,Orientationd,AccMagnitude,GyroMagnitude,Roll,Pitch,Yaw,Activity,time,hrm
-8.798958778,-4.472504616,-1.671203613,5.76006031,0.884196281,-2.097569466,-0.380004883,0.389099121,-0.682006836,-0.488891602,10.0108888,6.193536591,-2.16999863,-1.296344697,-1.245130842,Scari,7/26/2024 8:52,128
-9.590267181,1.395861626,-0.699128151,-3.3237257,0.096941948,2.299975395,-0.22088623,0.314758301,0.386962891,-0.83807373,9.716503201,4.043072728,0.685869254,0.534667902,-2.352141865,Scari,7/26/2024 8:52,128
-16.48577881,-1.607754707,-1.432972908,-2.823036194,-0.399485588,1.350795746,-0.272399902,0.521484375,-0.493896484,-0.640258789,16.62585906,3.154959783,-2.952894821,-1.159360928,-2.484257945,Scari,7/26/2024 8:52,127
-2.822849274,-0.559062958,0.532725334,-0.001065254,1.86000824,4.001255035,-0.563415527,0.39666748,-0.145751953,-0.709899902,2.926572346,4.412445313,0.754149466,-0.712748718,-3.015919508,Scari,7/26/2024 8:52,128
-14.12502289,-2.031541824,-2.045907021,-0.559280396,-1.465847969,-2.566299438,0.106018066,0.329589844,0.395568848,-0.850708008,14.4162814,3.007889233,1.401360498,0.837410349,-2.130974429,Scari,7/26/2024 8:52,129
-7.241483688,-4.828054428,-0.586596489,2.629152298,2.127397537,-0.506015778,0.651123047,0.432312012,0.58972168,-0.203369141,8.723146852,3.419695024,-0.27571769,0.932041943,0.358314301,Scari,7/26/2024 8:52,131
-8.934235573,-2.251814842,-1.207911491,0.515603065,-0.564606667,0.363265991,0.079467773,0.305847168,0.377380371,-0.870483398,9.292485433,0.84651603,1.397410778,0.783293059,-2.10411309,Scari,7/26/2024 8:52,128
-11.27823067,0.183161736,-0.295692444,-0.9619627,-0.757425308,0.547562599,-0.033874512,0.320739746,0.391479492,-0.861816406,11.28359292,1.3412271,1.005332604,0.711587823,-2.202381316,Scari,7/26/2024 8:52,128
-18.13902473,-8.548757553,0.851163864,0.705225945,-2.813448906,-2.052826881,0.290222168,0.50378418,0.39251709,-0.71270752,20.07062415,3.553440106,1.66924443,1.019637866,-2.557556449,Scari,7/26/2024 8:52,132
-1.970487595,-4.211528778,3.302901268,-5.788823128,0.431445122,5.145383835,0.738891602,-0.298950195,0.60369873,-0.015625,5.703415888,7.757035059,2.905596789,-0.436663054,0.291623683,Scari,7/26/2024 8:52,131
-12.40114498,-1.290513992,-0.944540977,0.231168747,-1.064230919,-2.279734612,0.503356934,-0.301086426,0.637268066,0.49987793,12.50383864,2.526502788,0.054117603,-1.223276779,-0.741661865,Scari,7/26/2024 8:52,127
-16.32775497,-0.390266418,-9.470553398,-3.649706841,0.112920761,0.458077431,0.678039551,0.078613281,0.729125977,-0.049438477,18.87959936,3.680074192,-1.008974044,0.179664601,-0.069347472,Scari,7/26/2024 8:52,130
-10.45340252,-1.789719582,-0.342380524,0.670071602,-0.180034637,-1.022685051,0.803405762,-0.468322754,0.350891113,0.109924316,10.6110294,1.235837018,2.020340837,-0.978479269,1.007415614,Scari,7/26/2024 8:52,130
-12.6501503,-2.473285675,1.179180145,3.35461998,-1.889836311,-0.802167892,0.297912598,-0.248291016,0.74420166,0.543823242,12.94348911,3.932992476,-1.765441791,-1.2777432,-1.32774179,Scari,7/26/2024 8:52,126
-8.421860695,0.611736298,2.291320801,-1.269833565,0.124639511,1.932448387,0.190246582,-0.276794434,0.536193848,0.774353027,8.749406259,2.315678963,1.578872748,-1.210309024,-1.853198827,Scari,7/26/2024 8:52,128
-1.485647202,1.648457527,8.887547493,0.435706139,0.145945549,-0.971549988,0.907104492,0.077941895,0.208068848,-0.35748291,9.160407211,1.074732209,2.170437762,0.294399252,1.115892487,Scari,7/26/2024 8:52,129
-6.781783104,-0.875106812,1.96330452,0.387767792,-1.734302521,-1.151585579,0.918762207,0.093933105,0.349243164,-0.158447266,7.114278505,2.117620939,1.867235578,0.287210008,0.85651021,Scari,7/26/2024 8:52,130
-14.34529686,-1.079817772,-0.993623734,-1.436019897,1.066361427,1.556398392,0.355163574,-0.245849609,0.783203125,0.447143555,14.42015383,2.371003119,-1.762495553,-1.065522807,-1.078065073,Scari,7/26/2024 8:52,129
-6.478906631,-1.179180145,1.482055664,-0.286564827,0.379244804,-0.297217369,0.178527832,-0.295227051,0.638916016,0.687561035,6.75005081,0.560610547,3.071465609,-1.391671541,-1.800110643,Scari,7/26/2024 8:52,127
-12.96739101,0.177175522,-0.152035713,2.225404739,-1.760935783,-4.669196129,0.645874023,-0.577697754,0.224487305,0.445800781,12.9694925,5.463946703,0.632025935,-1.241880718,1.992513953,Scari,7/26/2024 8:52,129
-23.33819199,-0.079010963,-2.724683762,-2.020867348,1.963341713,7.196080208,0.801208496,-0.16973877,0.573730469,-0.010620117,23.49683701,7.728013062,2.211482521,-0.262821423,0.354328121,Scari,7/26/2024 8:52,129
-7.478516579,-6.948184967,5.110578537,-2.798534393,-0.786189079,2.41289711,0.848754883,-0.211669922,0.335754395,-0.349365234,11.41593174,3.777824835,2.391570743,-0.125035478,0.636367283,Scari,7/26/2024 8:52,129
-13.89996147,1.435367584,0.128092766,2.494924545,-2.980700493,-3.408949852,0.398193359,-0.647094727,0.214416504,0.613769531,13.97446302,5.170122146,0.322405688,-0.892339741,2.898530006,Scari,7/26/2024 8:52,130
-11.2040081,1.447339058,0.547091484,3.520806313,-1.906881332,-3.690188408,0.754699707,-0.540344238,0.203430176,0.311584473,11.31034469,5.445159685,0.926346572,-1.229634708,1.61180485,Scari,7/26/2024 8:52,129
-13.0631628,-5.707950592,2.423005104,0.878869057,0.805363655,-0.83519268,-0.36138916,-0.696533203,-0.104064941,0.611083984,14.46021701,1.455530229,3.114556,0.682356898,2.851703783,Scari,7/26/2024 8:52,128
-12.85007191,-4.660455704,-0.056264877,-0.364331245,0.526256561,0.732923508,-0.523986816,-0.607666016,-0.210021973,0.558654785,13.66921216,0.973067363,2.658369277,1.058206978,2.581728497,Scari,7/26/2024 8:52,128
-20.94750977,-1.34079361,-0.59617424,1.776914597,-0.882065773,-3.01692009,-0.025146484,-0.743835449,0.039611816,0.666748047,20.99884084,3.61071632,-2.271040176,-0.01541312,3.033596573,Scari,7/26/2024 8:52,130
-10.73353291,0.463292122,0.175978661,-1.301792145,-1.512721062,-1.241070747,-0.790039063,0.125976563,-0.529052734,0.283081055,10.74496798,2.350158377,2.528494485,0.100646635,0.29928141,Scari,7/26/2024 8:52,131
-15.4466629,-5.545139313,-1.392270088,3.091491699,0.869281769,-2.69520092,-0.307739258,-0.698364258,-0.094360352,0.639282227,16.47077353,4.192502799,3.115737568,0.582931884,2.946659282,Scari,7/26/2024 8:53,129
-12.73873806,-4.965724945,0.234638214,2.481076241,0.69137764,-1.858942986,-0.336486816,-0.695556641,-0.066772461,0.631286621,13.67438944,3.176383381,3.070962601,0.585236334,2.912803401,Scari,7/26/2024 8:53,129
-8.19799614,-0.375900269,-0.322029114,0.785123825,-1.552137375,-2.452313423,-0.808349609,0.192749023,-0.544067383,0.115966797,8.212925452,3.006557995,2.442915256,-0.186509119,0.391061493,Scari,7/26/2024 8:53,131
-5.986883163,-2.047104836,-1.154040337,-3.873418808,-0.906567574,1.345469475,-0.624328613,-0.462768555,-0.372741699,0.507080078,6.431579691,4.199467363,2.346512928,1.272569787,1.589531197,Scari,7/26/2024 8:53,128
-13.50730038,-8.263838768,1.315653801,-1.362514496,-0.137422562,2.497056007,-0.49017334,-0.115722656,-0.571533203,0.647827148,15.88927751,2.847914924,2.574945564,1.023544568,-0.876281189,Scari,7/26/2024 8:53,129
-12.74592113,-0.899049759,0.529133797,-0.207732201,-1.357188225,-0.751033783,-0.735229492,0.051879883,-0.510986328,0.442321777,12.78854091,1.564980603,2.550206556,0.385209746,0.108057379,Scari,7/26/2024 8:53,130
-11.09985733,-2.67679882,-0.912218094,3.501630783,-0.169382095,-2.24990654,-0.709472656,0.233337402,-0.644287109,-0.164794922,11.45444134,4.165595741,2.402680014,-0.5745338,0.137046842,Scari,7/26/2024 8:53,125
-13.69525051,-1.594586372,0.599765778,0.952375412,0.182165146,-2.252037048,-0.59942627,0.264099121,-0.682189941,-0.324951172,13.80080835,2.451912301,-1.176480765,-0.863271178,-0.216236369,Scari,7/26/2024 8:53,123
-6.275393486,-1.966896057,-0.191541672,-2.701592445,-0.431445122,0.47299099,-0.579284668,0.484680176,-0.407287598,-0.513427734,6.57920449,2.776412633,0.781308957,-1.369264428,1.751926393,Scari,7/26/2024 8:53,124
-9.207182884,-2.068653107,-1.308470726,-2.787881851,-0.643439293,1.674646378,0.226257324,0.643798828,-0.002075195,-0.730957031,9.526995223,3.315228473,2.667640989,0.292445385,-3.068900992,Scari,7/26/2024 8:53,125
-8.904307365,-0.458502769,0.259778023,0.99392128,-1.372101784,-2.686677933,-0.773925781,0.163635254,-0.611694336,-0.00378418,8.919887839,3.176284171,2.346575671,-0.260861091,0.260087403,Scari,7/26/2024 8:53,129
-9.095849037,-1.813662529,-1.988444328,2.207294464,0.401616096,1.980386734,-0.041320801,0.469299316,0.441772461,-0.763427734,9.485660352,2.992553417,0.340366396,0.688965581,-2.505634859,Scari,7/26/2024 8:53,126
-7.597033501,-6.946987152,2.011190414,-4.261187553,-1.912207603,-0.145945549,-0.044555664,0.536132813,0.352294922,-0.765808105,10.48906266,4.672853238,0.377606417,0.514161696,-2.68276485,Scari,7/26/2024 8:53,125
-15.44905663,0.590188026,-2.997631073,5.089988708,-2.777228355,-1.240005493,0.285583496,0.834594727,0.074401855,-0.465209961,15.74825275,5.929468442,-1.907609974,0.577484314,2.493255005,Scari,7/26/2024 8:53,127
-6.543552399,-5.634924889,-4.422224998,2.20622921,-3.217196465,2.622760773,-0.075561523,0.449951172,0.673461914,-0.581604004,9.701882829,4.700709999,-0.422541513,0.797165361,-2.390541009,Scari,7/26/2024 8:53,125
-12.24671459,-1.219882011,-1.064254761,-0.807494164,0.156598091,1.770523071,-0.020568848,0.513427734,0.329528809,-0.792053223,12.35324931,1.952260672,0.603328667,0.524623849,-2.623019173,Scari,7/26/2024 8:53,126
-11.3692131,-1.528743744,-2.353571892,0.928938866,0.639177322,2.929566383,0.800720215,-0.143249512,0.580749512,0.033081055,11.71048097,3.139081754,1.950208539,-0.271139181,0.337715714,Scari,7/26/2024 8:53,126
-9.334079742,-4.387508392,2.858763695,-1.345469475,0.675397873,-1.607532501,0.846069336,0.224304199,0.480529785,-0.054443359,10.7027008,2.202410302,1.29582228,0.446572963,0.593646943,Scari,7/26/2024 8:53,126
-7.471333504,-1.187560081,-1.393466949,1.15691185,-0.207732201,-1.866399765,-0.028808594,0.510253906,0.366516113,-0.77746582,7.692390617,2.205684877,0.465936721,0.571040917,-2.611292233,Scari,7/26/2024 8:53,127
-6.562706947,-3.119739532,-0.889472961,-2.399047852,-0.959832191,1.187805176,0.778198242,-0.311279297,0.45111084,0.30657959,7.320728063,2.843868768,1.113758923,-0.864971468,0.669977263,Scari,7/26/2024 8:53,125
-12.22157478,-1.860350609,2.309277534,0.310001373,0.348351479,3.023312569,0.823181152,-0.346984863,0.448852539,-0.023498535,12.57619009,3.059063336,2.347575989,-0.582565462,0.66803148,Scari,7/26/2024 8:53,128
-14.72000027,-7.215146065,-2.837215424,2.510904312,1.486088753,0.19494915,0.174621582,-0.764221191,0.18145752,0.59375,16.63690272,2.92422732,-1.861498834,-0.503369507,2.876610993,Scari,7/26/2024 8:53,126
-12.29699421,-2.357163429,0.204710007,0.132096291,0.243952751,1.087667465,0.807922363,-0.412658691,0.416687012,-0.057312012,12.52254735,1.122489594,2.520768127,-0.667507045,0.730997074,Scari,7/26/2024 8:53,133
-10.76465893,-1.984852791,1.272556305,1.231482506,0.502820015,1.662927628,0.836425781,-0.367431641,0.39642334,-0.090820313,11.0198422,2.129484779,2.388270827,-0.573591216,0.742042049,Scari,7/26/2024 8:53,131
-11.58230305,-1.016368866,-0.130487442,1.016292572,-1.465847969,-3.588984489,0.780639648,-0.503601074,0.362304688,0.075866699,11.62754388,4.007788732,2.390211478,-0.999564589,0.977782028,Scari,7/26/2024 8:53,128
-11.86602497,-1.812465668,-1.856760025,-0.645569801,-0.008522034,-0.380310059,0.830627441,-0.416748047,0.347473145,-0.125183105,12.14640433,0.749312174,2.450998324,-0.650179375,0.817757162,Scari,7/26/2024 8:53,131
-9.532804489,-3.769784927,1.264176369,-2.407570839,-0.474056244,1.501003265,-0.57409668,-0.585205078,-0.210388184,0.532592773,10.32878414,2.876480048,2.586457197,1.11074799,2.407972972,Scari,7/26/2024 8:53,126
-14.05080032,-0.584202766,-0.673987389,-2.95300293,2.147638321,4.592494965,-0.204345703,-0.684143066,-0.214294434,0.666503906,14.0790817,5.867161721,-0.930487642,0.600747854,3.117699615,Scari,7/26/2024 8:53,126
-9.325699806,-2.141677856,0.338788986,-4.743766785,-0.813886642,2.712245941,-0.530883789,-0.635009766,-0.184570313,0.529968262,9.574457629,5.524673096,2.77674164,1.054929792,2.481781315,Scari,7/26/2024 8:53,126
-11.14774227,-0.161613464,2.251814842,0.30254364,0.096941948,2.524753571,-0.359680176,-0.621459961,-0.245117188,0.651428223,11.37404707,2.544663237,2.56161441,0.873227554,3.092499916,Scari,7/26/2024 8:53,126
-12.10904408,-9.223942757,0.357943535,2.01128006,2.308498383,0.71587944,-0.661437988,-0.501525879,-0.236022949,0.505249023,15.22623368,3.144343435,2.412559611,1.124280816,2.04610988,Scari,7/26/2024 8:53,126
-8.927052498,0.008379936,-0.685958862,-0.190688133,-2.979635239,-2.07945919,-0.234924316,-0.239013672,-0.320617676,0.885925293,8.95337233,3.63850775,1.939748286,0.748290393,-1.909185872,Scari,7/26/2024 8:53,126
-13.09907627,-5.037553787,-1.382693291,5.863393784,0.87460804,-1.518047333,-0.681640625,0.207275391,-0.663452148,-0.22845459,14.10229017,6.119541943,0.747256308,-0.625758267,0.01886679,Scari,7/26/2024 8:53,127
-8.900715828,-3.219101906,1.459309578,1.59048748,0.499624252,1.291139603,-0.543212891,0.276672363,-0.649475098,-0.454467773,9.576791936,2.108629008,0.024325027,-1.09935585,-0.514511437,Scari,7/26/2024 8:53,126
-13.55398846,-5.776186943,0.125699043,3.088294983,1.241070747,-0.877803802,-0.575561523,0.293334961,-0.615356445,-0.451599121,14.73399942,3.442144973,0.418165142,-1.104976181,-0.356656123,Scari,7/26/2024 8:53,126
-11.71997452,1.666414261,-0.772152901,1.771588326,-2.110352516,-1.742825508,-0.643859863,-0.280639648,-0.678833008,0.214111328,11.86300802,3.260299632,-0.644540108,0.710320621,-0.017659106,Scari,7/26/2024 8:53,127
-8.118985176,0.278932571,0.029928207,2.092242241,-1.580900192,-1.841897964,-0.749511719,0.518249512,-0.182678223,-0.369140625,8.123830338,3.20457659,0.827588221,-1.147490753,1.733961777,Scari,7/26/2024 8:53,123
-14.18607712,-2.561873436,-1.845985413,-4.332562447,-1.012031555,3.756236076,-0.631225586,0.332885742,-0.602539063,-0.35736084,14.53325984,5.822766927,0.807594096,-1.01769562,0.035336067,Scari,7/26/2024 8:53,123
-11.02443695,-6.511229515,-2.73785305,-2.728224754,-1.735367775,2.986026764,-0.521240234,0.37286377,-0.500183105,-0.582275391,13.09313405,4.401257486,0.758118375,-1.330182248,-1.116224536,Scari,7/26/2024 8:53,124
-6.859596252,-1.063057899,1.292907715,-2.129528046,1.552137375,4.254795074,-0.799377441,0.468444824,-0.375854492,-0.018066406,7.060861364,5.00472789,2.430272799,-0.867182534,0.887168935,Scari,7/26/2024 8:53,123
-15.00970745,-0.808067322,-0.328015327,2.860321999,-2.308498383,-1.003509521,-0.073608398,0.746704102,-0.073974609,-0.656921387,15.03502194,3.810201843,-1.679539108,-0.208628557,3.012476687,Scari,7/26/2024 8:53,123
-12.98774242,-5.436200142,-0.715888023,6.662366867,1.461586952,-1.520177841,0.362060547,0.707519531,0.179748535,-0.579711914,14.09773815,6.988154932,-2.763095845,0.804861372,2.777192643,Scari,7/26/2024 8:53,122
-12.29579735,-1.715497017,0.963695526,-0.454881668,1.987843513,3.010528564,0.06829834,0.559448242,0.309082031,-0.766052246,12.45223962,3.636168505,0.648994882,0.58232202,-2.720756633,Scari,7/26/2024 8:53,124
-8.662485123,-3.565074921,0.14006424,-2.89760685,-0.399485588,1.325228691,0.538757324,0.578857422,0.288452148,-0.539916992,9.368459088,3.211221773,2.558569336,1.208845405,2.468477468,Scari,7/26/2024 8:53,122
-11.8013792,-1.477267265,0.861938477,-2.179596901,0.266324043,2.791077614,0.333618164,0.671203613,0.247070313,-0.614135742,11.92467222,3.551293482,-2.853844139,0.85006129,2.956364102,Scari,7/26/2024 8:53,123
-8.664879799,-6.727910995,-0.053871155,0.257801056,0.637046814,0.11505127,0.607543945,0.574890137,0.253967285,-0.485656738,10.97031587,0.696797548,2.527884156,1.238279813,2.129860665,Scari,7/26/2024 8:53,121
-4.893897057,-1.377904892,-0.671593666,-0.590173721,-1.245331764,-2.146573067,0.084594727,0.352233887,0.443603516,-0.819702148,5.128341676,2.550868902,1.119115212,0.905671525,-2.168876182,Scari,7/26/2024 8:53,124
-6.045542717,0.429771423,12.8297205,0.124639511,-0.42185688,1.422170639,0.948425293,0.108703613,0.036499023,-0.295593262,14.18925715,1.488646218,2.087119455,0.229789172,1.564755587,Scari,7/26/2024 8:53,124
-15.81538105,0.678776741,-1.503603935,-2.063479424,-3.207608223,-3.388709068,0.570251465,0.291320801,0.622741699,-0.449584961,15.90118991,5.101965013,2.792030138,1.102199376,-0.381565485,Scari,7/26/2024 8:53,123
-12.44543934,3.695562363,2.051893234,0.491101265,0.442097664,-1.171826363,0.647277832,-0.064880371,0.752441406,0.103393555,13.14368317,1.34529098,-1.318991754,-0.241939858,-0.15866628,Scari,7/26/2024 8:53,123
-4.890305519,-4.659257889,1.526350021,-4.918475151,-2.196641922,-1.81633091,0.748046875,-0.547912598,0.367370605,-0.072692871,6.924847762,5.684689219,2.893250442,-0.87309057,0.852195421,Scari,7/26/2024 8:53,123
0.31005764,0.177175522,9.860819817,0.040480614,0.162989616,0.040480614,0.581359863,0.016052246,-0.003356934,0.813476563,9.867284042,0.172751194,0.813010232,0.024128178,-1.502241366,Repaus,7/26/2023 4:53,84
0.289707184,0.101756096,9.930253983,0.011717796,-0.011717796,0.003195763,0.56628418,0.014648438,-0.004760742,0.82409668,9.935000187,0.0168768,0.819698398,0.024439414,-1.518511467,Repaus,7/26/2023 4:53,84
0.24301815,0.132882118,9.931450844,-0.006391525,-0.002130508,0.004261017,0.570251465,0.013366699,-0.005981445,0.821350098,9.935312343,0.007971632,0.817914335,0.025073107,-1.527492551,Repaus,7/26/2023 4:53,84
0.204710007,0.201118469,9.84645462,-0.002130508,0,0,0.570251465,0.01373291,-0.005554199,0.821350098,9.850635686,0.002130508,0.81790543,0.024788847,-1.524380311,Repaus,7/26/2023 4:53,84
0.300480843,0.089784622,9.912297249,0,-0.006391525,-0.007456779,0.570678711,0.014160156,-0.005065918,0.821044922,9.917257018,0.009821158,0.817705579,0.024482937,-1.520677021,Repaus,7/26/2023 4:53,84
0.221469879,-0.045491219,9.902719498,-0.007456779,0.001065254,0.009587288,0.570373535,0.02734375,0.01171875,0.820861816,9.905300188,0.012192391,0.817007772,0.011953639,-1.40487812,Repaus,7/26/2023 4:53,82
0.278932571,-0.040701866,9.879974365,0.001065254,0.002130508,0.013848305,0.569335938,0.008300781,-0.012207031,0.821960449,9.883994814,0.014051668,0.818364784,0.029523548,-1.5715188,Repaus,7/26/2023 4:53,82
0.307663918,0.63687706,9.936239243,0.034089088,0.030893326,0.070308685,0.571044922,0.012939453,-0.006286621,0.820800781,9.961381419,0.084022465,0.81756328,0.02510078,-1.530354328,Repaus,7/26/2023 4:53,83
0.245412827,-0.007182121,9.887156487,0.009587288,-0.002130508,-0.002130508,0.57019043,0.006530762,-0.016174316,0.821350098,9.890204368,0.010049588,0.817905442,0.034023672,-1.59285617,Repaus,7/26/2023 4:53,82
0.215484619,-0.04668808,9.833285332,0.008522034,0.001065254,0.003195763,0.570373535,0.008666992,-0.012023926,0.821228027,9.835756901,0.009163664,0.817902304,0.029639956,-1.569310034,Repaus,7/26/2023 4:54,82
0.229849815,-0.192738533,9.894339561,-0.001065254,0.001065254,0,0.568481445,0.003356934,-0.018310547,0.82244873,9.898885514,0.001506497,0.818646984,0.033942199,-1.614039446,Repaus,7/26/2023 4:54,81
0.275341034,-0.203513145,9.869199753,0.004261017,0,0,0.568481445,0.002075195,-0.01965332,0.82244873,9.875137166,0.004261017,0.818580962,0.034694076,-1.62428242,Repaus,7/26/2023 4:54,80
0.215484619,-0.06703949,9.839271545,-0.001065254,0.001065254,-0.004261017,0.568481445,0.007080078,-0.013366699,0.822570801,9.841859197,0.004519491,0.818725882,0.030044418,-1.580834683,Repaus,7/26/2023 4:54,82
0.209498405,-0.150838852,9.87279129,-0.029828072,-0.002130508,-0.005326271,0.567871094,0.001525879,-0.020629883,0.822814941,9.876165744,0.030374695,0.818847575,0.035689733,-1.629672115,Repaus,7/26/2023 4:54,80
0.226258278,-0.074221611,9.876382828,0.021305084,-0.007456779,0.011717796,0.569152832,0.007873535,-0.012512207,0.82208252,9.879252979,0.025432595,0.818447564,0.029538918,-1.574482391,Repaus,7/26/2023 4:54,82
0.217878342,-0.226258278,9.842863083,0.003195763,0,0.002130508,0.567687988,0.001037598,-0.020996094,0.822937012,9.847873753,0.003840829,0.818910135,0.035742599,-1.632997694,Repaus,7/26/2023 4:54,80
0.220273018,-0.275341034,9.851243019,-0.002130508,0,0,0.56628418,-0.000732422,-0.022766113,0.823913574,9.857551517,0.002130508,0.819435724,0.036693335,-1.645900966,Repaus,7/26/2023 4:54,80
0.229849815,-0.244215965,9.854834557,-0.026632309,-0.007456779,0.005326271,0.566650391,0.000610352,-0.02130127,0.823669434,9.860539363,0.02816474,0.81935742,0.035789762,-1.635371647,Repaus,7/26/2023 4:54,80
0.198724747,-0.24301815,9.890748024,0.006391525,-0.005326271,-0.001065254,0.567810059,0.000915527,-0.020751953,0.822937012,9.895728665,0.00838782,0.818810308,0.035202061,-1.632801605,Repaus,7/26/2023 4:54,80
0.227456093,-0.335198402,9.854834557,0.001065254,0.001065254,0.011717796,0.566101074,-0.000976563,-0.023376465,0.823974609,9.863156614,0.01181424,0.819524965,0.037426297,-1.648852573,Repaus,7/26/2023 4:54,80
0.201118469,-0.235836029,9.915887833,-0.004261017,0.003195763,0,0.56628418,6.10E-05,-0.021179199,0.823913574,9.920730759,0.005326271,0.819525107,0.034975876,-1.637314758,Repaus,7/26/2023 4:54,80
0.210695267,-0.259778023,9.835680008,-0.001065254,-0.004261017,0,0.56628418,-0.000549316,-0.022277832,0.823913574,9.841365674,0.004392156,0.819462667,0.036095716,-1.643539999,Repaus,7/26/2023 4:54,80
0.231046677,-0.27773571,9.879974365,-0.001065254,-0.002130508,0,0.56628418,-0.000366211,-0.021911621,0.823913574,9.886577423,0.00238198,0.8194835,0.035699387,-1.641558959,Repaus,7/26/2023 4:54,80
0.204710007,-0.271749496,9.87279129,0,0.002130508,0,0.56628418,-0.000183105,-0.021484375,0.823913574,9.878651823,0.002130508,0.819506489,0.035202428,-1.639386037,Repaus,7/26/2023 4:54,80
0.245412827,-0.293297768,9.87279129,-0.002130508,0,0.002130508,0.56628418,6.10E-05,-0.021118164,0.823913574,9.880195286,0.003012993,0.819527681,0.03487524,-1.637123773,Repaus,7/26/2023 4:54,80
0.174781799,-0.280129433,9.906311035,0.012783051,-0.004261017,0.013848305,0.565917969,0.000793457,-0.019836426,0.82421875,9.91181212,0.019321962,0.819732887,0.033603495,-1.629549116,Repaus,7/26/2023 4:54,80
0.193935394,-0.282524109,9.877579689,-0.001065254,0,0,0.565795898,0.000732422,-0.019592285,0.824279785,9.883522212,0.001065254,0.819811779,0.033133914,-1.629019038,Repaus,7/26/2023 4:54,80
0.244215965,-0.262172699,9.863214493,0.001065254,0.001065254,0,0.565795898,0.000854492,-0.01940918,0.824279785,9.869720163,0.001506497,0.819821106,0.032970098,-1.627889388,Repaus,7/26/2023 4:54,80
0.227456093,-0.249004364,9.877579689,-0.012783051,-0.003195763,-0.001065254,0.565795898,0.000732422,-0.019775391,0.824279785,9.883335467,0.013219458,0.819804725,0.033435942,-1.629590849,Repaus,7/26/2023 4:54,80
0.227456093,-0.235836029,9.876382828,-0.011717796,-0.002130508,-0.001065254,0.565795898,0.000915527,-0.019226074,0.824279785,9.881816264,0.011957448,0.819829149,0.032737178,-1.627038398,Repaus,7/26/2023 4:54,80
0.219075203,-0.308860779,9.858426094,0.008522034,0,-0.001065254,0.565856934,0.000793457,-0.019287109,0.824279785,9.865695818,0.008588354,0.819770743,0.032699742,-1.627793431,Repaus,7/26/2023 4:54,80
0.938554764,-3.689577103,9.155706406,-0.52838707,0.041545868,0.140618324,0.508361816,-0.065795898,-0.16015625,0.843566895,9.915685757,0.548354327,0.819084775,0.204736098,-2.094209364,Repaus,7/26/2023 4:54,80
0.62251091,-1.880702019,9.42506218,0.06391716,0,-0.001065254,0.569213867,-0.017578125,-0.037231445,0.821166992,9.631010176,0.063926036,0.816670447,0.041146652,-1.770855324,Repaus,7/26/2023 4:54,80
-0.460897446,-3.878724098,8.972543716,-0.147010803,0.155532837,0.053264618,0.505432129,-0.089660645,-0.187561035,0.837463379,9.785881045,0.220544234,0.803998387,0.225420512,-2.193675597,Repaus,7/26/2023 4:54,80
0.173583984,-0.715888023,9.787794113,-0.029828072,0.003195763,-0.017044067,0.56854248,-0.012145996,-0.03125,0.821960449,9.815474551,0.034502565,0.81764203,0.037570337,-1.726663162,Repaus,7/26/2023 4:54,80
0.079010963,-4.925022125,8.473338127,0.011717796,-0.007456779,-0.002130508,0.513671875,-0.135009766,-0.223388672,0.817321777,9.800997127,0.014051668,0.76484802,0.228441115,-2.372394687,Repaus,7/26/2023 4:54,80
0.422589302,-5.467326164,8.2039814,-0.746772766,-0.206666946,0.096941948,0.513061523,-0.117553711,-0.184143066,0.830078125,9.86790494,0.780883174,0.790671072,0.186154988,-2.281913737,Repaus,7/26/2023 4:54,80
0.079010963,-5.01361084,8.463760376,0.024501801,-0.010652542,0.003195763,0.513305664,-0.136413574,-0.226074219,0.816589355,9.837569623,0.026907765,0.763002536,0.231230946,-2.3775474,Repaus,7/26/2023 4:54,80
0.002393723,-4.928613663,8.502069473,0.014913559,-0.010652542,-0.004261017,0.513366699,-0.13494873,-0.229248047,0.815856934,9.827330446,0.018816141,0.762039237,0.237744169,-2.377739887,Repaus,7/26/2023 4:54,80
0.131684303,-4.957345009,8.526011467,0.117181778,0.042611122,0.039415359,0.518615723,-0.13470459,-0.235656738,0.810791016,9.863340298,0.130770208,0.755912281,0.244856281,-2.39784125,Repaus,7/26/2023 4:54,80
0.04668808,-5.073467255,8.42904377,-0.003195763,-0.004261017,-0.005326271,0.512390137,-0.137695313,-0.227172852,0.816650391,9.838243168,0.007532485,0.76232134,0.232010026,-2.379268761,Repaus,7/26/2023 4:54,81
0.025139809,-4.92621994,8.485308647,0,0.010652542,0.009587288,0.512329102,-0.138122559,-0.226318359,0.816833496,9.811663352,0.01433153,0.762609344,0.230228931,-2.379301811,Repaus,7/26/2023 4:54,80
0.041899681,-4.944176674,8.482914925,-0.025567055,-0.003195763,-0.008522034,0.513427734,-0.136779785,-0.227844238,0.815979004,9.818680369,0.027138759,0.761829246,0.233495072,-2.380513303,Repaus,7/26/2023 4:54,80
0.049081802,-4.927416801,8.505660057,0.002130508,-0.002130508,-0.004261017,0.511962891,-0.137573242,-0.227355957,0.816833496,9.829959225,0.005218658,0.762549918,0.232652258,-2.378225761,Repaus,7/26/2023 4:54,83
